Check #,Opened,Server,Menu Group,Item,Parent Item,Qty,Gross Price,Discount,Discount Reason,Net Price,Voided
40318,08/03/2026 10:49 AM,Rashid,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
40318,08/03/2026 10:49 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40318,08/03/2026 10:49 AM,Rashid,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40319,08/03/2026 02:55 PM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40319,08/03/2026 02:55 PM,Maribel,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40319,08/03/2026 02:55 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40319,08/03/2026 02:55 PM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40320,08/03/2026 11:55 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40321,08/03/2026 12:41 PM,Kai,Lunch,Turkey Club,,1,13.50,6.75,Staff meal 50%,6.75,No
40321,08/03/2026 12:41 PM,Kai,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.75,Staff meal 50%,0.75,No
40321,08/03/2026 12:41 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,2.25,Staff meal 50%,2.25,No
40322,08/03/2026 02:09 PM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40322,08/03/2026 02:09 PM,Maribel,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
40322,08/03/2026 02:09 PM,Maribel,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
40322,08/03/2026 02:09 PM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40323,08/03/2026 12:16 PM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40324,08/03/2026 07:52 AM,Kai,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40325,08/03/2026 02:47 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40325,08/03/2026 02:47 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40325,08/03/2026 02:47 PM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40326,08/03/2026 12:14 PM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40326,08/03/2026 12:14 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40326,08/03/2026 12:14 PM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40326,08/03/2026 12:14 PM,Maribel,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
40327,08/03/2026 11:35 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40328,08/03/2026 08:28 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40328,08/03/2026 08:28 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40329,08/04/2026 12:12 PM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40329,08/04/2026 12:12 PM,Maribel,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
40329,08/04/2026 12:12 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40330,08/04/2026 10:00 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40330,08/04/2026 10:00 AM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40330,08/04/2026 10:00 AM,Ines,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,,0.00,No
40331,08/04/2026 12:10 PM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40331,08/04/2026 12:10 PM,Theo,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
40332,08/04/2026 09:52 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40332,08/04/2026 09:52 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,0.00,Yes
40332,08/04/2026 09:52 AM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,0.00,Yes
40333,08/04/2026 02:38 PM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40333,08/04/2026 02:38 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40334,08/04/2026 09:06 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40334,08/04/2026 09:06 AM,Theo,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
40334,08/04/2026 09:06 AM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40335,08/04/2026 08:47 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40335,08/04/2026 08:47 AM,Kai,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
40335,08/04/2026 08:47 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40335,08/04/2026 08:47 AM,Kai,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40335,08/04/2026 08:47 AM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40336,08/04/2026 02:34 PM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40336,08/04/2026 02:34 PM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40336,08/04/2026 02:34 PM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40337,08/04/2026 07:28 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40337,08/04/2026 07:28 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40337,08/04/2026 07:28 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,0.00,Yes
40337,08/04/2026 07:28 AM,Theo,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,0.00,Yes
40338,08/04/2026 07:17 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40338,08/04/2026 07:17 AM,Rashid,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
40339,08/04/2026 12:50 PM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40339,08/04/2026 12:50 PM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40340,08/04/2026 09:53 AM,Kai,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40340,08/04/2026 09:53 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40340,08/04/2026 09:53 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40341,08/04/2026 12:10 PM,Rashid,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40341,08/04/2026 12:10 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40341,08/04/2026 12:10 PM,Rashid,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40342,08/04/2026 07:27 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40343,08/04/2026 02:29 PM,Kai,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40344,08/04/2026 09:54 AM,Maribel,Lunch,Soup of the Day,,1,7.00,3.50,Staff meal 50%,3.50,No
40345,08/04/2026 12:28 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40345,08/04/2026 12:28 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40345,08/04/2026 12:28 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40346,08/04/2026 01:05 PM,Ines,Lunch,Soup of the Day,,1,7.00,0.00,,0.00,Yes
40346,08/04/2026 01:05 PM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40346,08/04/2026 01:05 PM,Ines,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
40347,08/04/2026 11:43 AM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40347,08/04/2026 11:43 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40348,08/04/2026 02:11 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40349,08/04/2026 10:10 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40349,08/04/2026 10:10 AM,Maribel,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
40349,08/04/2026 10:10 AM,Maribel,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
40349,08/04/2026 10:10 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40349,08/04/2026 10:10 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
40350,08/04/2026 11:35 AM,Theo,Breakfast,Avocado Toast,,1,11.00,11.00,Comp - manager,0.00,No
40351,08/04/2026 11:57 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40352,08/04/2026 10:28 AM,Kai,Lunch,Soup of the Day,,1,7.00,3.50,Staff meal 50%,3.50,No
40353,08/04/2026 02:43 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40354,08/04/2026 01:22 PM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40355,08/04/2026 08:01 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40356,08/04/2026 03:00 PM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40357,08/04/2026 09:46 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40357,08/04/2026 09:46 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40357,08/04/2026 09:46 AM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40358,08/04/2026 02:56 PM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40358,08/04/2026 02:56 PM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40359,08/04/2026 08:25 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40360,08/04/2026 12:30 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40360,08/04/2026 12:30 PM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40361,08/04/2026 09:41 AM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40362,08/04/2026 10:02 AM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40362,08/04/2026 10:02 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40362,08/04/2026 10:02 AM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40362,08/04/2026 10:02 AM,Theo,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40363,08/04/2026 02:14 PM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40363,08/04/2026 02:14 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40364,08/04/2026 09:16 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40364,08/04/2026 09:16 AM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40364,08/04/2026 09:16 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40364,08/04/2026 09:16 AM,Maribel,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
40364,08/04/2026 09:16 AM,Maribel,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
40365,08/04/2026 08:08 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,1.50,Staff meal 50%,1.50,No
40366,08/04/2026 12:47 PM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40367,08/04/2026 02:55 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40367,08/04/2026 02:55 PM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40367,08/04/2026 02:55 PM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40368,08/04/2026 11:06 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40369,08/04/2026 08:32 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40369,08/04/2026 08:32 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40370,08/04/2026 07:59 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40370,08/04/2026 07:59 AM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40371,08/04/2026 02:27 PM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40371,08/04/2026 02:27 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40372,08/04/2026 02:49 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40372,08/04/2026 02:49 PM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40373,08/04/2026 09:01 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40373,08/04/2026 09:01 AM,Rashid,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40373,08/04/2026 09:01 AM,Rashid,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40374,08/04/2026 12:12 PM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40375,08/04/2026 09:14 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40376,08/04/2026 10:59 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40376,08/04/2026 10:59 AM,Ines,Coffee & Tea,Latte,,1,5.25,5.25,Comp - manager,0.00,No
40376,08/04/2026 10:59 AM,Ines,Modifiers,+ Extra shot,Latte,1,1.00,1.00,Comp - manager,0.00,No
40376,08/04/2026 10:59 AM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40377,08/04/2026 10:45 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40378,08/04/2026 10:18 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40378,08/04/2026 10:18 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40379,08/04/2026 02:29 PM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40380,08/05/2026 10:46 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40381,08/05/2026 09:49 AM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40381,08/05/2026 09:49 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40381,08/05/2026 09:49 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
40381,08/05/2026 09:49 AM,Rashid,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
40382,08/05/2026 08:50 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40383,08/05/2026 11:46 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40383,08/05/2026 11:46 AM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
40383,08/05/2026 11:46 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40384,08/05/2026 10:48 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40384,08/05/2026 10:48 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40384,08/05/2026 10:48 AM,Maribel,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40384,08/05/2026 10:48 AM,Maribel,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
40385,08/05/2026 02:57 PM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40385,08/05/2026 02:57 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40385,08/05/2026 02:57 PM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40386,08/05/2026 12:57 PM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40386,08/05/2026 12:57 PM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40387,08/05/2026 09:43 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40388,08/05/2026 10:28 AM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40389,08/05/2026 11:37 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40389,08/05/2026 11:37 AM,Rashid,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
40390,08/05/2026 11:27 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40390,08/05/2026 11:27 AM,Maribel,Modifiers,+ Add avocado,Greek Salad,1,2.00,0.00,,2.00,No
40390,08/05/2026 11:27 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40390,08/05/2026 11:27 AM,Maribel,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
40390,08/05/2026 11:27 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40390,08/05/2026 11:27 AM,Maribel,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
40391,08/05/2026 09:58 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40391,08/05/2026 09:58 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,3.50,Comp - manager,0.00,No
40392,08/05/2026 12:56 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40393,08/05/2026 02:18 PM,Kai,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40393,08/05/2026 02:18 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40394,08/05/2026 11:41 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40395,08/05/2026 12:15 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40395,08/05/2026 12:15 PM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40395,08/05/2026 12:15 PM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40395,08/05/2026 12:15 PM,Ines,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
40396,08/05/2026 12:52 PM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40397,08/05/2026 10:43 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40397,08/05/2026 10:43 AM,Maribel,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40398,08/05/2026 12:01 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40398,08/05/2026 12:01 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40398,08/05/2026 12:01 PM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40399,08/05/2026 11:04 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40399,08/05/2026 11:04 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40399,08/05/2026 11:04 AM,Theo,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40399,08/05/2026 11:04 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40400,08/05/2026 10:39 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40400,08/05/2026 10:39 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40400,08/05/2026 10:39 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40401,08/05/2026 10:44 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40401,08/05/2026 10:44 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40401,08/05/2026 10:44 AM,Ines,Modifiers,+ Gluten-free bread,Avocado Toast,1,1.50,0.00,,1.50,No
40402,08/05/2026 08:15 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40402,08/05/2026 08:15 AM,Ines,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
40402,08/05/2026 08:15 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40403,08/05/2026 10:48 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,0.00,Yes
40403,08/05/2026 10:48 AM,Ines,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.00,Yes
40403,08/05/2026 10:48 AM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40403,08/05/2026 10:48 AM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40404,08/05/2026 07:11 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40404,08/05/2026 07:11 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40405,08/05/2026 07:28 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40405,08/05/2026 07:28 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40405,08/05/2026 07:28 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40406,08/05/2026 07:29 AM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40406,08/05/2026 07:29 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40407,08/05/2026 10:32 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40408,08/05/2026 07:30 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40409,08/05/2026 01:14 PM,Rashid,Bakery,Chocolate Chip Cookie,,1,2.75,1.38,Staff meal 50%,1.37,No
40409,08/05/2026 01:14 PM,Rashid,Lunch,Turkey Club,,1,13.50,6.75,Staff meal 50%,6.75,No
40410,08/05/2026 08:07 AM,Maribel,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40410,08/05/2026 08:07 AM,Maribel,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
40410,08/05/2026 08:07 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40411,08/05/2026 11:43 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40411,08/05/2026 11:43 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40411,08/05/2026 11:43 AM,Ines,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40412,08/05/2026 12:04 PM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40413,08/05/2026 12:44 PM,Kai,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40414,08/05/2026 10:28 AM,Ines,Lunch,Greek Salad,,1,12.00,6.00,Staff meal 50%,6.00,No
40415,08/05/2026 11:20 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40415,08/05/2026 11:20 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40415,08/05/2026 11:20 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40416,08/05/2026 09:37 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40416,08/05/2026 09:37 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40416,08/05/2026 09:37 AM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
40416,08/05/2026 09:37 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40417,08/05/2026 01:05 PM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40417,08/05/2026 01:05 PM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40417,08/05/2026 01:05 PM,Theo,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40417,08/05/2026 01:05 PM,Theo,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
40418,08/05/2026 02:48 PM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40418,08/05/2026 02:48 PM,Rashid,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40419,08/05/2026 01:09 PM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40419,08/05/2026 01:09 PM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
40419,08/05/2026 01:09 PM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40420,08/05/2026 08:25 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40421,08/05/2026 09:27 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
40421,08/05/2026 09:27 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
40422,08/05/2026 10:51 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40423,08/06/2026 10:45 AM,Kai,Bakery,Croissant,,1,3.75,0.00,,0.00,Yes
40424,08/06/2026 08:10 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,1.50,Staff meal 50%,1.50,No
40424,08/06/2026 08:10 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,1.50,Staff meal 50%,1.50,No
40424,08/06/2026 08:10 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,4.75,Staff meal 50%,4.75,No
40425,08/06/2026 11:05 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40425,08/06/2026 11:05 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
40425,08/06/2026 11:05 AM,Rashid,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
40426,08/06/2026 10:29 AM,Rashid,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40427,08/06/2026 12:03 PM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40427,08/06/2026 12:03 PM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
40428,08/06/2026 07:45 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
