Check #,Opened,Server,Menu Group,Item,Parent Item,Qty,Gross Price,Discount,Discount Reason,Net Price,Voided
37207,07/03/2026 12:47 PM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37207,07/03/2026 12:47 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37208,07/03/2026 09:18 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37208,07/03/2026 09:18 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37208,07/03/2026 09:18 AM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37209,07/03/2026 10:11 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37210,07/03/2026 11:11 AM,Rashid,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37211,07/03/2026 10:33 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37211,07/03/2026 10:33 AM,Maribel,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
37211,07/03/2026 10:33 AM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37212,07/03/2026 12:15 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37212,07/03/2026 12:15 PM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37212,07/03/2026 12:15 PM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37212,07/03/2026 12:15 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37213,07/03/2026 02:46 PM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37213,07/03/2026 02:46 PM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37213,07/03/2026 02:46 PM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37214,07/03/2026 09:47 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37214,07/03/2026 09:47 AM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37215,07/03/2026 02:30 PM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37215,07/03/2026 02:30 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37215,07/03/2026 02:30 PM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37215,07/03/2026 02:30 PM,Maribel,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37215,07/03/2026 02:30 PM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37216,07/03/2026 01:38 PM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37216,07/03/2026 01:38 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37217,07/03/2026 10:07 AM,Maribel,Lunch,Turkey Club,,1,13.50,13.50,Comp - manager,0.00,No
37217,07/03/2026 10:07 AM,Maribel,Modifiers,+ Add bacon,Turkey Club,1,2.50,2.50,Comp - manager,0.00,No
37217,07/03/2026 10:07 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
37218,07/03/2026 08:40 AM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37218,07/03/2026 08:40 AM,Kai,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
37219,07/03/2026 07:11 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37219,07/03/2026 07:11 AM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37220,07/03/2026 10:02 AM,Maribel,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37220,07/03/2026 10:02 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37220,07/03/2026 10:02 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37220,07/03/2026 10:02 AM,Maribel,Modifiers,+ Add avocado,Greek Salad,1,2.00,0.00,,2.00,No
37221,07/03/2026 09:05 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37221,07/03/2026 09:05 AM,Kai,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37221,07/03/2026 09:05 AM,Kai,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37221,07/03/2026 09:05 AM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37221,07/03/2026 09:05 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37221,07/03/2026 09:05 AM,Kai,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37222,07/03/2026 07:33 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37222,07/03/2026 07:33 AM,Maribel,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37223,07/03/2026 11:20 AM,Rashid,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37223,07/03/2026 11:20 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37223,07/03/2026 11:20 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37223,07/03/2026 11:20 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37224,07/03/2026 08:52 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37224,07/03/2026 08:52 AM,Ines,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37224,07/03/2026 08:52 AM,Ines,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
37224,07/03/2026 08:52 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37224,07/03/2026 08:52 AM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37225,07/03/2026 11:15 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37226,07/03/2026 08:56 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37227,07/03/2026 12:40 PM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37227,07/03/2026 12:40 PM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37228,07/03/2026 08:44 AM,Rashid,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37228,07/03/2026 08:44 AM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37228,07/03/2026 08:44 AM,Rashid,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
37228,07/03/2026 08:44 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37229,07/03/2026 07:19 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37230,07/03/2026 07:05 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,1.38,Staff meal 50%,1.37,No
37231,07/03/2026 08:08 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37231,07/03/2026 08:08 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37231,07/03/2026 08:08 AM,Rashid,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37231,07/03/2026 08:08 AM,Rashid,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37232,07/03/2026 09:01 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37233,07/03/2026 02:37 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37233,07/03/2026 02:37 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37234,07/03/2026 10:00 AM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,4.75,Comp - manager,0.00,No
37234,07/03/2026 10:00 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
37235,07/03/2026 12:52 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37235,07/03/2026 12:52 PM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37236,07/03/2026 07:16 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37237,07/04/2026 07:22 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,4.50,Comp - manager,0.00,No
37237,07/04/2026 07:22 AM,Maribel,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.75,Comp - manager,0.00,No
37237,07/04/2026 07:22 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
37237,07/04/2026 07:22 AM,Maribel,Coffee & Tea,Latte,,1,5.25,5.25,Comp - manager,0.00,No
37237,07/04/2026 07:22 AM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.75,Comp - manager,0.00,No
37238,07/04/2026 02:04 PM,Kai,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37238,07/04/2026 02:04 PM,Kai,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,,0.00,No
37238,07/04/2026 02:04 PM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37238,07/04/2026 02:04 PM,Kai,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37238,07/04/2026 02:04 PM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37238,07/04/2026 02:04 PM,Kai,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37239,07/04/2026 11:41 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37239,07/04/2026 11:41 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37240,07/04/2026 09:09 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37241,07/04/2026 10:41 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37242,07/04/2026 12:11 PM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37242,07/04/2026 12:11 PM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37243,07/04/2026 09:26 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37243,07/04/2026 09:26 AM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37243,07/04/2026 09:26 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37244,07/04/2026 10:12 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37244,07/04/2026 10:12 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37245,07/04/2026 01:18 PM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37246,07/04/2026 01:11 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37246,07/04/2026 01:11 PM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37246,07/04/2026 01:11 PM,Maribel,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
37246,07/04/2026 01:11 PM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37247,07/04/2026 11:43 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37247,07/04/2026 11:43 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37247,07/04/2026 11:43 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37248,07/04/2026 10:02 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37248,07/04/2026 10:02 AM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37248,07/04/2026 10:02 AM,Maribel,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37249,07/04/2026 11:08 AM,Maribel,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37249,07/04/2026 11:08 AM,Maribel,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
37250,07/04/2026 01:39 PM,Rashid,Coffee & Tea,Latte,,1,5.25,5.25,Comp - manager,0.00,No
37250,07/04/2026 01:39 PM,Rashid,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.60,Comp - manager,0.00,No
37251,07/04/2026 11:40 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37252,07/04/2026 07:57 AM,Kai,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37253,07/04/2026 01:39 PM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37254,07/04/2026 08:13 AM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37254,07/04/2026 08:13 AM,Theo,Modifiers,+ Add avocado,Greek Salad,1,2.00,0.00,,2.00,No
37254,07/04/2026 08:13 AM,Theo,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,,0.00,No
37254,07/04/2026 08:13 AM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37254,07/04/2026 08:13 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37255,07/04/2026 09:48 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37256,07/04/2026 01:09 PM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37257,07/04/2026 12:20 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37258,07/04/2026 01:07 PM,Rashid,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37258,07/04/2026 01:07 PM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37258,07/04/2026 01:07 PM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37259,07/04/2026 12:23 PM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37259,07/04/2026 12:23 PM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37260,07/04/2026 02:44 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37260,07/04/2026 02:44 PM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37260,07/04/2026 02:44 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37261,07/04/2026 12:55 PM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37261,07/04/2026 12:55 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37262,07/04/2026 08:29 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37262,07/04/2026 08:29 AM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37263,07/04/2026 01:34 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37263,07/04/2026 01:34 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37264,07/04/2026 09:42 AM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37264,07/04/2026 09:42 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37264,07/04/2026 09:42 AM,Ines,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37264,07/04/2026 09:42 AM,Ines,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
37264,07/04/2026 09:42 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37265,07/04/2026 09:39 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37266,07/04/2026 11:09 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37266,07/04/2026 11:09 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37266,07/04/2026 11:09 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37267,07/04/2026 08:25 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37267,07/04/2026 08:25 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37267,07/04/2026 08:25 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37268,07/04/2026 11:35 AM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37269,07/04/2026 11:10 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37269,07/04/2026 11:10 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37269,07/04/2026 11:10 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37270,07/04/2026 08:13 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37270,07/04/2026 08:13 AM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37271,07/04/2026 09:39 AM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37272,07/04/2026 01:47 PM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37273,07/04/2026 12:25 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37274,07/04/2026 09:52 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37275,07/05/2026 08:19 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37276,07/05/2026 09:02 AM,Rashid,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37277,07/05/2026 08:55 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37277,07/05/2026 08:55 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37277,07/05/2026 08:55 AM,Maribel,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
37278,07/05/2026 10:18 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37278,07/05/2026 10:18 AM,Ines,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
37278,07/05/2026 10:18 AM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37278,07/05/2026 10:18 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37278,07/05/2026 10:18 AM,Ines,Modifiers,+ Gluten-free bread,Avocado Toast,1,1.50,0.00,,1.50,No
37279,07/05/2026 01:17 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37279,07/05/2026 01:17 PM,Kai,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37280,07/05/2026 10:52 AM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37280,07/05/2026 10:52 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37281,07/05/2026 01:27 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37282,07/05/2026 01:38 PM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37283,07/05/2026 09:06 AM,Maribel,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37284,07/05/2026 12:57 PM,Maribel,Lunch,Soup of the Day,,1,7.00,7.00,Comp - manager,0.00,No
37284,07/05/2026 12:57 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37284,07/05/2026 12:57 PM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37284,07/05/2026 12:57 PM,Maribel,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
37284,07/05/2026 12:57 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37285,07/05/2026 09:38 AM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37285,07/05/2026 09:38 AM,Ines,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37285,07/05/2026 09:38 AM,Ines,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37285,07/05/2026 09:38 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37285,07/05/2026 09:38 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37285,07/05/2026 09:38 AM,Ines,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37286,07/05/2026 08:52 AM,Theo,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37286,07/05/2026 08:52 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37287,07/05/2026 12:48 PM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37287,07/05/2026 12:48 PM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37287,07/05/2026 12:48 PM,Kai,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37287,07/05/2026 12:48 PM,Kai,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37287,07/05/2026 12:48 PM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37288,07/05/2026 02:22 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37288,07/05/2026 02:22 PM,Rashid,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
37288,07/05/2026 02:22 PM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37288,07/05/2026 02:22 PM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37289,07/05/2026 07:35 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37289,07/05/2026 07:35 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37290,07/05/2026 10:40 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37290,07/05/2026 10:40 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37291,07/05/2026 02:57 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37291,07/05/2026 02:57 PM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37292,07/05/2026 02:31 PM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37292,07/05/2026 02:31 PM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37293,07/05/2026 10:36 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37294,07/05/2026 10:20 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37294,07/05/2026 10:20 AM,Kai,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37295,07/05/2026 08:11 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37295,07/05/2026 08:11 AM,Ines,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
37296,07/05/2026 09:29 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37296,07/05/2026 09:29 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37296,07/05/2026 09:29 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37297,07/05/2026 07:08 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37297,07/05/2026 07:08 AM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37298,07/05/2026 01:38 PM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37299,07/05/2026 08:11 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37299,07/05/2026 08:11 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37300,07/05/2026 12:01 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37301,07/05/2026 11:38 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37302,07/05/2026 08:00 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37302,07/05/2026 08:00 AM,Kai,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
37302,07/05/2026 08:00 AM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37303,07/05/2026 01:06 PM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37303,07/05/2026 01:06 PM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37303,07/05/2026 01:06 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37304,07/05/2026 08:36 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37304,07/05/2026 08:36 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37304,07/05/2026 08:36 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37305,07/05/2026 12:50 PM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37306,07/05/2026 11:25 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37306,07/05/2026 11:25 AM,Maribel,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37306,07/05/2026 11:25 AM,Maribel,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
37307,07/05/2026 08:12 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37307,07/05/2026 08:12 AM,Theo,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37307,07/05/2026 08:12 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37308,07/05/2026 08:08 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37308,07/05/2026 08:08 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37308,07/05/2026 08:08 AM,Maribel,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37308,07/05/2026 08:08 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37309,07/05/2026 02:03 PM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37309,07/05/2026 02:03 PM,Ines,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37310,07/05/2026 11:54 AM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37311,07/05/2026 09:28 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37311,07/05/2026 09:28 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37312,07/05/2026 08:37 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
